# Constructed from biom file
#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17	0.00666666666667	0.0	0.0	0.00833333333333	0.00333333333333	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.00166666666667	0.00333333333333	0.01	0.00666666666667	0.0	0.00166666666667	0.00333333333333	0.00666666666667	0.00666666666667	0.0	0.00833333333333	0.00166666666667	0.005	0.00333333333333	0.00666666666667	0.0	0.0133333333333	0.00833333333333	0.0116666666667	0.005	0.005
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.00833333333333	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22	0.0	0.00166666666667	0.00333333333333	0.0166666666667	0.005	0.00333333333333	0.0	0.00333333333333	0.00666666666667	0.0	0.0	0.005	0.005	0.00166666666667	0.00666666666667	0.00166666666667	0.0166666666667	0.00666666666667	0.00333333333333	0.00333333333333	0.00666666666667	0.00166666666667	0.02	0.00833333333333	0.0	0.0166666666667	0.01	0.04	0.015	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.00666666666667	0.00166666666667	0.0	0.005	0.00166666666667	0.00166666666667	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5	0.00666666666667	0.005	0.005	0.005	0.0	0.005	0.00333333333333	0.005	0.0116666666667	0.00833333333333	0.00166666666667	0.005	0.00333333333333	0.0133333333333	0.00166666666667	0.015	0.005	0.0116666666667	0.01	0.005	0.0116666666667	0.00333333333333	0.00666666666667	0.01	0.0	0.005	0.00166666666667	0.00666666666667	0.00666666666667	0.005
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.118333333333	0.07	0.08	0.08	0.103333333333	0.103333333333	0.128333333333	0.0783333333333	0.121666666667	0.0883333333333	0.0733333333333	0.113333333333	0.115	0.0933333333333	0.101666666667	0.118333333333	0.0883333333333	0.11	0.0933333333333	0.115	0.0766666666667	0.101666666667	0.128333333333	0.0983333333333	0.035	0.0966666666667	0.136666666667	0.0816666666667	0.121666666667	0.106666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 9	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia	0.00333333333333	0.0	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.00833333333333	0.005	0.00166666666667	0.00666666666667	0.005	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00333333333333	0.0	0.005	0.00166666666667	0.00166666666667	0.00333333333333	0.00333333333333	0.00333333333333	0.0133333333333
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia	0.005	0.0116666666667	0.0183333333333	0.0216666666667	0.03	0.00666666666667	0.01	0.0216666666667	0.035	0.0133333333333	0.00666666666667	0.0183333333333	0.0266666666667	0.0116666666667	0.0166666666667	0.02	0.01	0.0116666666667	0.0166666666667	0.0283333333333	0.0166666666667	0.0183333333333	0.0383333333333	0.02	0.005	0.0333333333333	0.0266666666667	0.02	0.0166666666667	0.0233333333333
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria	0.0166666666667	0.0533333333333	0.0533333333333	0.0233333333333	0.0716666666667	0.0416666666667	0.0333333333333	0.0333333333333	0.0233333333333	0.0333333333333	0.0533333333333	0.0333333333333	0.0416666666667	0.0383333333333	0.0316666666667	0.05	0.045	0.02	0.05	0.0483333333333	0.045	0.025	0.04	0.0366666666667	0.161666666667	0.06	0.0533333333333	0.0183333333333	0.0133333333333	0.0433333333333
D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108	0.00166666666667	0.00166666666667	0.0	0.0283333333333	0.0183333333333	0.00166666666667	0.005	0.015	0.01	0.0166666666667	0.00166666666667	0.00166666666667	0.0133333333333	0.005	0.0133333333333	0.00833333333333	0.005	0.0133333333333	0.00166666666667	0.0333333333333	0.01	0.005	0.0133333333333	0.0116666666667	0.0	0.0283333333333	0.00833333333333	0.01	0.0183333333333	0.015
D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia	0.0633333333333	0.108333333333	0.0566666666667	0.0933333333333	0.085	0.0516666666667	0.04	0.0866666666667	0.0583333333333	0.0666666666667	0.0533333333333	0.0166666666667	0.0666666666667	0.0366666666667	0.075	0.0466666666667	0.0583333333333	0.0566666666667	0.0883333333333	0.105	0.0466666666667	0.0616666666667	0.0683333333333	0.04	0.00833333333333	0.118333333333	0.075	0.025	0.0516666666667	0.0766666666667
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Chthonomonadetes	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00333333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__BRC1;D_2__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__BRC1;D_2__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.0683333333333	0.0866666666667	0.106666666667	0.0616666666667	0.075	0.085	0.095	0.0666666666667	0.0833333333333	0.07	0.06	0.22	0.085	0.0833333333333	0.0666666666667	0.133333333333	0.0833333333333	0.101666666667	0.0983333333333	0.0566666666667	0.118333333333	0.045	0.0383333333333	0.11	0.236666666667	0.065	0.0633333333333	0.0716666666667	0.0366666666667	0.115
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00333333333333	0.0	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00166666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.00166666666667	0.00166666666667	0.00166666666667	0.00666666666667	0.0	0.005	0.00166666666667	0.00333333333333	0.005	0.00166666666667	0.00666666666667	0.0	0.00166666666667	0.0116666666667	0.0133333333333	0.00166666666667	0.00166666666667	0.005	0.00166666666667	0.00333333333333	0.00666666666667	0.00333333333333	0.01	0.005	0.00166666666667	0.005	0.00833333333333	0.005	0.00333333333333	0.00166666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia	0.0	0.00333333333333	0.005	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.00333333333333	0.00166666666667	0.00166666666667	0.00666666666667	0.0	0.00333333333333	0.00833333333333	0.0	0.00166666666667	0.005	0.005	0.00333333333333	0.005	0.0	0.00333333333333	0.0	0.005	0.00166666666667	0.005	0.005	0.0	0.00166666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia	0.0	0.0	0.0	0.00166666666667	0.00666666666667	0.00166666666667	0.00666666666667	0.00666666666667	0.01	0.005	0.00166666666667	0.0	0.00166666666667	0.00666666666667	0.01	0.00166666666667	0.005	0.0	0.00333333333333	0.00833333333333	0.00166666666667	0.005	0.005	0.00333333333333	0.00166666666667	0.005	0.00333333333333	0.005	0.00666666666667	0.00166666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136	0.0	0.0	0.0	0.00166666666667	0.00333333333333	0.0	0.0	0.00166666666667	0.00333333333333	0.00333333333333	0.0	0.0	0.00333333333333	0.00166666666667	0.005	0.0	0.00333333333333	0.0	0.0	0.00666666666667	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.015	0.005	0.0116666666667	0.00166666666667	0.00166666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66	0.0	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96	0.01	0.00166666666667	0.0133333333333	0.025	0.02	0.0116666666667	0.0116666666667	0.00666666666667	0.02	0.015	0.01	0.00166666666667	0.0183333333333	0.01	0.025	0.01	0.015	0.0116666666667	0.02	0.0333333333333	0.0116666666667	0.00833333333333	0.0233333333333	0.00666666666667	0.00833333333333	0.0333333333333	0.02	0.0133333333333	0.0166666666667	0.00666666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria	0.00166666666667	0.0	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__OLB14	0.00166666666667	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667
D_0__Bacteria;D_1__Chloroflexi;D_2__P2-11E	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10	0.0	0.005	0.005	0.0	0.00333333333333	0.00166666666667	0.00333333333333	0.00166666666667	0.00833333333333	0.00833333333333	0.00166666666667	0.0	0.00333333333333	0.005	0.00166666666667	0.005	0.0	0.00333333333333	0.005	0.00833333333333	0.0	0.00166666666667	0.00333333333333	0.005	0.0	0.00166666666667	0.0	0.00333333333333	0.005	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria	0.00166666666667	0.005	0.00166666666667	0.0	0.00666666666667	0.00166666666667	0.00333333333333	0.005	0.00166666666667	0.005	0.00166666666667	0.005	0.00833333333333	0.00666666666667	0.00333333333333	0.005	0.00833333333333	0.00666666666667	0.00166666666667	0.00166666666667	0.005	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.0	0.00666666666667	0.00333333333333	0.0	0.00333333333333
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae	0.0	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa	0.00333333333333	0.00333333333333	0.00166666666667	0.00333333333333	0.0	0.00166666666667	0.0	0.005	0.00166666666667	0.00166666666667	0.00333333333333	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb	0.0	0.00333333333333	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia	0.0	0.0	0.0	0.00666666666667	0.0	0.0	0.0	0.00333333333333	0.00333333333333	0.0	0.0	0.00166666666667	0.005	0.00333333333333	0.00333333333333	0.00166666666667	0.00666666666667	0.01	0.00166666666667	0.00166666666667	0.00333333333333	0.0133333333333	0.005	0.00833333333333	0.0	0.015	0.00666666666667	0.01	0.00833333333333	0.00666666666667
D_0__Bacteria;D_1__FBP;Ambiguous_taxa	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__FCPU426;D_2__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Fibrobacteres;D_2__Fibrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli	0.00666666666667	0.01	0.01	0.01	0.015	0.00833333333333	0.0133333333333	0.0133333333333	0.00833333333333	0.0133333333333	0.0183333333333	0.00166666666667	0.00333333333333	0.00666666666667	0.0166666666667	0.00666666666667	0.0	0.015	0.00666666666667	0.0183333333333	0.00333333333333	0.0283333333333	0.01	0.005	0.0133333333333	0.00166666666667	0.01	0.0	0.015	0.00333333333333
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia	0.0	0.0	0.0	0.00333333333333	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.005	0.0	0.0	0.0	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.0	0.00333333333333	0.0	0.00166666666667	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Limnochordia	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__AKAU4049	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.005	0.005	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group	0.0	0.0	0.0	0.00666666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.0	0.005	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.005	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes	0.0516666666667	0.0183333333333	0.0166666666667	0.0383333333333	0.0283333333333	0.0166666666667	0.0333333333333	0.0166666666667	0.0533333333333	0.0233333333333	0.065	0.00333333333333	0.015	0.025	0.025	0.00666666666667	0.02	0.015	0.0133333333333	0.0183333333333	0.0166666666667	0.0716666666667	0.025	0.0283333333333	0.0116666666667	0.015	0.025	0.01	0.0233333333333	0.0316666666667
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__S0134 terrestrial group	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.0	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;Ambiguous_taxa	0.0	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.00333333333333	0.0	0.00333333333333	0.00333333333333	0.0	0.00333333333333	0.0	0.0	0.00333333333333	0.00333333333333	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.0116666666667	0.0
D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria	0.0	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.0	0.00333333333333	0.0	0.0	0.00166666666667	0.00333333333333	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.00166666666667	0.00333333333333	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.00333333333333
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured Latescibacteria bacterium	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.00333333333333	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.005	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured bacterium	0.00166666666667	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00333333333333	0.00833333333333	0.00166666666667	0.00333333333333	0.00333333333333	0.00166666666667	0.00333333333333	0.00333333333333	0.00333333333333	0.00666666666667	0.0	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.005	0.0133333333333	0.0	0.00333333333333	0.00666666666667	0.00166666666667	0.01	0.005
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured soil bacterium	0.0	0.00333333333333	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.005	0.00333333333333	0.0
D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira	0.0166666666667	0.00833333333333	0.00666666666667	0.015	0.0116666666667	0.0116666666667	0.00333333333333	0.00666666666667	0.00833333333333	0.00833333333333	0.00666666666667	0.0	0.00333333333333	0.01	0.00833333333333	0.0	0.00833333333333	0.00666666666667	0.00666666666667	0.00666666666667	0.00666666666667	0.0116666666667	0.0116666666667	0.0133333333333	0.0	0.00333333333333	0.00333333333333	0.00666666666667	0.0183333333333	0.00333333333333
