# Constructed from biom file
#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured bacterium	0.00333333333333	0.0133333333333	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0183333333333	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured forest soil bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;Ambiguous_taxa	0.00166666666667	0.0	0.005	0.00666666666667	0.00833333333333	0.0	0.00666666666667	0.005	0.00333333333333	0.005	0.0	0.00333333333333	0.00833333333333	0.005	0.0	0.00166666666667	0.005	0.00833333333333	0.0	0.0116666666667	0.005	0.0333333333333	0.00833333333333	0.0133333333333	0.0	0.00666666666667	0.00833333333333	0.0116666666667	0.01	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured Acidobacteria bacterium	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.005	0.00166666666667	0.0	0.0	0.0	0.00666666666667	0.005	0.0	0.0	0.00333333333333	0.00833333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured Acidobacterium sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured bacterium	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00833333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae	0.0183333333333	0.025	0.0116666666667	0.01	0.015	0.0116666666667	0.0166666666667	0.0116666666667	0.01	0.0166666666667	0.005	0.0333333333333	0.015	0.0133333333333	0.0183333333333	0.0316666666667	0.025	0.0133333333333	0.025	0.01	0.00833333333333	0.00833333333333	0.0116666666667	0.01	0.00166666666667	0.01	0.0183333333333	0.0116666666667	0.0216666666667	0.0116666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured Acidobacteria bacterium	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured Acidobacteriales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae	0.00833333333333	0.015	0.02	0.0166666666667	0.00666666666667	0.0116666666667	0.02	0.0133333333333	0.0166666666667	0.045	0.0116666666667	0.00666666666667	0.00166666666667	0.0183333333333	0.0133333333333	0.015	0.005	0.0133333333333	0.00666666666667	0.00166666666667	0.015	0.07	0.02	0.0116666666667	0.005	0.00833333333333	0.015	0.015	0.00666666666667	0.00666666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;Ambiguous_taxa	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.005	0.0	0.0	0.00333333333333	0.0	0.005	0.00166666666667	0.005	0.00166666666667	0.005	0.00333333333333	0.005	0.00166666666667	0.00166666666667	0.005	0.0	0.00333333333333	0.00166666666667	0.00666666666667	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured Acidobacterium sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.005	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.00166666666667	0.0183333333333	0.00666666666667	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.005	0.0	0.00166666666667	0.00333333333333	0.00333333333333	0.00666666666667	0.00333333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.00333333333333	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.02	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15;D_3__uncultured bacterium;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.00666666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;Ambiguous_taxa;Ambiguous_taxa	0.005	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00833333333333	0.00166666666667	0.0	0.0	0.00333333333333	0.00333333333333	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.005	0.0	0.0	0.0	0.005	0.00166666666667	0.00333333333333	0.0	0.005
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.00333333333333	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured bacterium;D_4__uncultured bacterium	0.00166666666667	0.0	0.0	0.00666666666667	0.00333333333333	0.0	0.0	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.005	0.0	0.00166666666667	0.0	0.00333333333333	0.005	0.0	0.005	0.0	0.0	0.00333333333333	0.00666666666667	0.0	0.00833333333333	0.00666666666667	0.00333333333333	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.00833333333333	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 20;D_3__uncultured bacterium;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.005	0.0	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.00833333333333	0.00166666666667	0.00333333333333	0.0	0.00333333333333	0.0	0.00666666666667	0.00333333333333	0.0	0.0116666666667	0.00166666666667	0.0133333333333	0.00666666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured bacterium;D_4__uncultured bacterium	0.0	0.00166666666667	0.00333333333333	0.0116666666667	0.005	0.00166666666667	0.0	0.0	0.00666666666667	0.0	0.0	0.00333333333333	0.00333333333333	0.00166666666667	0.005	0.00166666666667	0.00833333333333	0.005	0.0	0.00333333333333	0.00333333333333	0.00166666666667	0.0133333333333	0.005	0.0	0.005	0.00833333333333	0.025	0.00833333333333	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 25;D_3__uncultured bacterium;D_4__uncultured bacterium	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.005	0.00166666666667	0.0	0.005	0.00166666666667	0.00166666666667	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5;Ambiguous_taxa;Ambiguous_taxa	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.0	0.00166666666667	0.00333333333333	0.00333333333333	0.01	0.00833333333333	0.00166666666667	0.00333333333333	0.00333333333333	0.00833333333333	0.00166666666667	0.0133333333333	0.00333333333333	0.00666666666667	0.00833333333333	0.00333333333333	0.01	0.00166666666667	0.005	0.00833333333333	0.0	0.005	0.00166666666667	0.00666666666667	0.00166666666667	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5;D_3__metagenome;D_4__metagenome	0.00333333333333	0.00333333333333	0.0	0.00166666666667	0.0	0.00333333333333	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5;D_3__uncultured bacterium;D_4__uncultured bacterium	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.005	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;Ambiguous_taxa;Ambiguous_taxa	0.0533333333333	0.0316666666667	0.0466666666667	0.02	0.035	0.0383333333333	0.0366666666667	0.0283333333333	0.055	0.0383333333333	0.03	0.0483333333333	0.0366666666667	0.0416666666667	0.0266666666667	0.0383333333333	0.0366666666667	0.0333333333333	0.0316666666667	0.0266666666667	0.0216666666667	0.0316666666667	0.0433333333333	0.0266666666667	0.015	0.03	0.0366666666667	0.04	0.0333333333333	0.0383333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__Unknown Order;D_4__Unknown Family	0.005	0.0166666666667	0.00333333333333	0.00166666666667	0.005	0.0	0.0	0.0	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.00166666666667	0.00333333333333	0.00333333333333	0.01	0.00166666666667	0.00333333333333	0.00333333333333	0.0	0.0	0.0	0.0	0.00166666666667	0.00333333333333	0.0	0.00166666666667	0.0	0.00166666666667	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__metagenome;D_4__metagenome	0.0	0.00333333333333	0.00166666666667	0.0	0.005	0.005	0.0183333333333	0.00666666666667	0.00166666666667	0.00333333333333	0.00333333333333	0.005	0.01	0.00666666666667	0.00333333333333	0.00833333333333	0.00333333333333	0.00166666666667	0.00833333333333	0.0133333333333	0.00333333333333	0.00166666666667	0.005	0.00666666666667	0.0	0.00833333333333	0.015	0.00666666666667	0.00833333333333	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0116666666667	0.00666666666667	0.005	0.00666666666667	0.0116666666667	0.015	0.0116666666667	0.00666666666667	0.0166666666667	0.0116666666667	0.0133333333333	0.0183333333333	0.0233333333333	0.01	0.0166666666667	0.0116666666667	0.00833333333333	0.00833333333333	0.015	0.025	0.00833333333333	0.0133333333333	0.0216666666667	0.00833333333333	0.00833333333333	0.0116666666667	0.00833333333333	0.005	0.0183333333333	0.0133333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Acidobacteriales bacterium;D_4__uncultured Acidobacteriales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Thermoanaerobaculum sp.;D_4__uncultured Thermoanaerobaculum sp.	0.005	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00333333333333	0.0	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.00166666666667	0.0	0.0	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured bacterium;D_4__uncultured bacterium	0.0433333333333	0.0116666666667	0.0233333333333	0.05	0.0466666666667	0.045	0.06	0.0333333333333	0.0466666666667	0.0333333333333	0.0233333333333	0.04	0.0416666666667	0.0316666666667	0.0483333333333	0.0483333333333	0.0366666666667	0.0616666666667	0.0333333333333	0.0466666666667	0.0433333333333	0.0533333333333	0.0583333333333	0.0516666666667	0.00833333333333	0.0466666666667	0.0733333333333	0.03	0.06	0.0466666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured proteobacterium;D_4__uncultured proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__unidentified;D_4__unidentified	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 9;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae	0.00333333333333	0.0	0.0	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.00833333333333	0.005	0.00166666666667	0.00666666666667	0.005	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00333333333333	0.0	0.005	0.00166666666667	0.00166666666667	0.00333333333333	0.00333333333333	0.00333333333333	0.0133333333333
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.00666666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.01	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.00666666666667	0.00166666666667
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Actinomarinales;D_4__uncultured bacterium	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.00166666666667
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;Ambiguous_taxa	0.00333333333333	0.005	0.00666666666667	0.005	0.01	0.00666666666667	0.00333333333333	0.00833333333333	0.01	0.00166666666667	0.005	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.00333333333333	0.00333333333333	0.00333333333333	0.0116666666667	0.005	0.00166666666667	0.00166666666667	0.00166666666667	0.00333333333333	0.00333333333333	0.00166666666667	0.00666666666667	0.00166666666667	0.00166666666667	0.00833333333333
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;D_4__metagenome	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
