# Constructed from biom file
#OTU ID	515rcbc32	515rcbc25	515rcbc16	515rcbc34	515rcbc29	515rcbc11	515rcbc31	515rcbc33	515rcbc10	515rcbc9	515rcbc8	515rcbc12	515rcbc27	515rcbc19	515rcbc30	515rcbc23	515rcbc22	515rcbc28	515rcbc37	515rcbc17	515rcbc14	515rcbc35	515rcbc18	515rcbc13	515rcbc36	515rcbc15	515rcbc24	515rcbc21	515rcbc26	515rcbc20
D_0__Bacteria;D_1__Acidobacteria;D_2__AT-s3-28;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);Ambiguous_taxa	0.0	0.005	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Acidicapsa	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Acidipila	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Edaphobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Granulicella	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Occallatibacter	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Koribacteraceae;D_5__Candidatus Koribacter	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;Ambiguous_taxa	0.00333333333333	0.0233333333333	0.01	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0233333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured Acidobacteria bacterium	0.00666666666667	0.00833333333333	0.00166666666667	0.0	0.0	0.005	0.005	0.00166666666667	0.00333333333333	0.0	0.02	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured Acidobacteriaceae bacterium	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured bacterium	0.015	0.005	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0116666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.0133333333333	0.0216666666667	0.00666666666667	0.00166666666667	0.00166666666667	0.00666666666667	0.00166666666667	0.00166666666667	0.005	0.0	0.0133333333333	0.00666666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.005	0.00833333333333	0.0	0.00333333333333	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.00166666666667	0.00166666666667	0.00333333333333	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter	0.00666666666667	0.01	0.00166666666667	0.00166666666667	0.0	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__PAUC26f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Paludibaculum	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 13;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;Ambiguous_taxa;Ambiguous_taxa	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.005	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured bacterium;D_5__uncultured bacterium	0.00333333333333	0.0133333333333	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0183333333333	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured forest soil bacterium;D_5__uncultured forest soil bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;Ambiguous_taxa;Ambiguous_taxa	0.00166666666667	0.0	0.005	0.00666666666667	0.00833333333333	0.0	0.00666666666667	0.005	0.00333333333333	0.005	0.0	0.00333333333333	0.00833333333333	0.005	0.0	0.00166666666667	0.005	0.00833333333333	0.0	0.0116666666667	0.005	0.0333333333333	0.00833333333333	0.0133333333333	0.0	0.00666666666667	0.00833333333333	0.0116666666667	0.01	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.005	0.00166666666667	0.0	0.0	0.0	0.00666666666667	0.005	0.0	0.0	0.00333333333333	0.00833333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured Acidobacterium sp.;D_5__uncultured Acidobacterium sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.00166666666667	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00833333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;Ambiguous_taxa	0.005	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.005	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00333333333333	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.00166666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__Aridibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__Blastocatella	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__JGI 0001001-H03	0.0116666666667	0.015	0.00333333333333	0.00166666666667	0.00833333333333	0.00666666666667	0.01	0.00833333333333	0.00333333333333	0.00333333333333	0.0	0.0116666666667	0.0	0.00833333333333	0.00833333333333	0.0183333333333	0.0133333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.00333333333333	0.005	0.005	0.005	0.0	0.005	0.005	0.00833333333333	0.00666666666667	0.00666666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__Stenotrophobacter	0.0	0.0	0.005	0.00166666666667	0.00333333333333	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.00333333333333	0.00333333333333	0.00166666666667	0.0	0.005	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.00666666666667	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__uncultured	0.00166666666667	0.01	0.00166666666667	0.005	0.00333333333333	0.00333333333333	0.00166666666667	0.00333333333333	0.00666666666667	0.0133333333333	0.00333333333333	0.0116666666667	0.0116666666667	0.005	0.005	0.00666666666667	0.00833333333333	0.00833333333333	0.01	0.00166666666667	0.00333333333333	0.0	0.00666666666667	0.005	0.00166666666667	0.00333333333333	0.00333333333333	0.00333333333333	0.015	0.00333333333333
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured Acidobacteriales bacterium;D_5__uncultured Acidobacteriales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__DS-100;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41	0.00833333333333	0.015	0.02	0.0166666666667	0.00666666666667	0.0116666666667	0.02	0.0133333333333	0.0166666666667	0.045	0.0116666666667	0.00666666666667	0.00166666666667	0.0183333333333	0.0133333333333	0.015	0.005	0.0133333333333	0.00666666666667	0.00166666666667	0.015	0.07	0.02	0.0116666666667	0.005	0.00833333333333	0.015	0.015	0.00666666666667	0.00666666666667
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;Ambiguous_taxa;Ambiguous_taxa	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.005	0.0	0.0	0.00333333333333	0.0	0.005	0.00166666666667	0.005	0.00166666666667	0.005	0.00333333333333	0.005	0.00166666666667	0.00166666666667	0.005	0.0	0.00333333333333	0.00166666666667	0.00666666666667	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured Acidobacterium sp.;D_5__uncultured Acidobacterium sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.005	0.00166666666667	0.0	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 11;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.0	0.0	0.00166666666667	0.0183333333333	0.00666666666667	0.0	0.00166666666667	0.00166666666667	0.00333333333333	0.005	0.0	0.00166666666667	0.00333333333333	0.00333333333333	0.00666666666667	0.00333333333333	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.00333333333333	0.00166666666667	0.00333333333333	0.00166666666667	0.0	0.0	0.0	0.00333333333333	0.02	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 15;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.0	0.0	0.0	0.00666666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.005	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.00166666666667	0.00833333333333	0.00166666666667	0.0	0.0	0.00333333333333	0.00333333333333	0.00166666666667	0.0	0.00333333333333	0.00166666666667	0.005	0.0	0.0	0.0	0.005	0.00166666666667	0.00333333333333	0.0	0.005
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.00333333333333	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.00166666666667	0.0	0.0	0.00666666666667	0.00333333333333	0.0	0.0	0.00333333333333	0.00166666666667	0.00166666666667	0.00166666666667	0.00166666666667	0.005	0.0	0.00166666666667	0.0	0.00333333333333	0.005	0.0	0.005	0.0	0.0	0.00333333333333	0.00666666666667	0.0	0.00833333333333	0.00666666666667	0.00333333333333	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 18;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.00166666666667	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00333333333333	0.00833333333333	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 20;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.005	0.0	0.00166666666667	0.0	0.00333333333333	0.0	0.0	0.0	0.00166666666667	0.00166666666667	0.0	0.00166666666667	0.0	0.00833333333333	0.00166666666667	0.00333333333333	0.0	0.00333333333333	0.0	0.00666666666667	0.00333333333333	0.0	0.0116666666667	0.00166666666667	0.0133333333333	0.00666666666667	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22;D_3__uncultured Acidobacteria bacterium;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166666666667	0.0	0.0
